id,season,prenda,nivel,subnivel,tipo_color_temporada,color,color_categoria,publishable,formales_informales,color_l,color_categoria_l,adventurous,application,basic,print,style,weather,talla_lookiero
22anJ1592_bofrthr0_ho,8,cardigan,2,2.2,FRIOS/INVIERNO,blue_klein,AZUL,True,N,an,F,three,freetime,0,horizontal_stripes,boho,cold,"['S', 'M', 'L', 'XS']"
22eJ1592_bofrthr0_ho,8,cardigan,2,2.2,CALIDOS/VERANO,yellow,AMARILLO,True,N,e,D,three,freetime,0,horizontal_stripes,boho,cold,"['S', 'XS', 'M', 'L']"
12cD1831_bofrthr0_sm,8,dress,1,1.2,FRIOS/INVIERNO,rust,MARRÓN,True,N,c,B,three,freetime,0,smooth,boho,warm_season,"['L', 'XL', 'XS', 'S', 'M']"
12aD1831_bofrthr0_sm,8,dress,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,smooth,boho,warm_season,"['L', 'M', 'S', 'XL', 'XS']"
31aK645_cafrthr0_sm,8,parka,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,smooth,casual,cold,"['M', 'XS', 'S', 'XL', 'L']"
31gK645_cafrthr0_sm,8,parka,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,smooth,casual,cold,"['XS', 'M', 'L', 'XL', 'S']"
21aS2294_clwothr0_sm,9,shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,work,0,smooth,classic,cold_season,"['XS', 'L', 'M', 'S', 'XL']"
21nS2294_clwothr0_sm,9,shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,False,FR,n,E,three,work,0,smooth,classic,cold_season,"['XS', 'M', 'XL', 'S', 'L']"
11pM656_cafrthr0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,grey_dark,GRIS,True,IR,p,H,three,freetime,0,smooth,casual,cold,"['XXL', 'XXXL']"
11gM467_cawotwo0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,work,0,smooth,casual,warm_season,"['L', 'M', 'S', 'XS']"
22bJ1626_cafrtwo0_ge,8,sweater,2,2.2,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,two,freetime,0,geometric,casual,cold,"['L', 'M', 'S', 'XL', 'XS']"
12aY165_stfrthr0_an,9,jumpsuit,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,animal_print,street,warm,"['M', 'S', 'XL', 'L']"
22gJ1364_stfrthr0_ho,8,sweater,2,2.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,horizontal_stripes,street,cold_season,"['L', 'M', 'S', 'XL', 'XXL']"
22jX115_cafrtwo0_sm,8,sweatshirt,2,2.2,FRIOS/INVIERNO,gray_light,GRIS,True,IR,j,H,two,freetime,0,smooth,casual,cold,"['L', 'XS', 'S', 'XL', 'M', 'XXL']"
22rX115_cafrtwo0_sm,8,sweatshirt,2,2.2,CALIDOS/VERANO,pink,ROSA,True,IR,r,I,two,freetime,0,smooth,casual,cold,"['M', 'S', 'XS', 'XXL', 'XL', 'L']"
22gX115_cafrtwo0_sm,8,sweatshirt,2,2.2,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,freetime,0,smooth,casual,cold,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
11tM651_cafrthr0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,three,freetime,0,smooth,casual,warm_season,"['L', 'XL', 'XS', 'M', 'S']"
31jK752_cafrthr0_sm,8,jacket,3,3.1,FRIOS/INVIERNO,gray_light,GRIS,True,N,j,H,three,freetime,0,smooth,casual,cold,"['XS', 'S', 'XL', 'M', 'L']"
31aK752_cafrthr0_sm,8,jacket,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,smooth,casual,cold,"['L', 'M', 'XS', 'S', 'XL']"
22gJ1623_bofrthr0_sm,8,sweater,2,2.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,smooth,boho,cold,"['M', 'L', 'XL', 'S', 'XS']"
22bJ1623_bofrthr0_sm,8,sweater,2,2.2,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,three,freetime,0,smooth,boho,cold,"['XS', 'L', 'M', 'S', 'XL']"
22cJ1623_bofrthr0_sm,8,sweater,2,2.2,FRIOS/INVIERNO,rust,MARRÓN,True,N,c,B,three,freetime,0,smooth,boho,cold,"['S', 'XL', 'XS', 'L', 'M']"
21gS1519_bofrthr0_mi,7,shirt,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,three,freetime,0,miniprint,boho,warm_season,"['L', 'M', 'S']"
21hS1516_bofrtwo0_fl,7,shirt,2,2.1,FRIOS/INVIERNO,green_dark,VERDE,True,FR,h,G,two,freetime,0,floral,boho,warm_season,"['L', 'M', 'S']"
21aS2373_bowotwo0_fl,8,shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,two,work,0,floral,boho,cold_season,"['L', 'M', 'S', 'XL']"
12cD2166_bofrtwo0_ca,8,dress,1,1.2,FRIOS/INVIERNO,rust,MARRÓN,True,N,c,B,two,freetime,0,cachemere,boho,cold_season,"['M', 'L', 'S', 'XL']"
12aD2166_bofrtwo0_ca,8,dress,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,cachemere,boho,cold_season,"['S', 'L', 'M', 'XL']"
22rJ1883_bofrtwo0_sm,8,sweater,2,2.2,CALIDOS/VERANO,pink,ROSA,True,N,r,I,two,freetime,0,smooth,boho,cold_season,"['M', 'S']"
22gJ1883_bofrtwo0_sm,8,sweater,2,2.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,0,smooth,boho,cold_season,"['M', 'S']"
22lJ1884_bofrtwo0_sm,8,cardigan,2,2.2,FRIOS/INVIERNO,brown,MARRÓN,True,N,l,B,two,freetime,0,smooth,boho,cold,"['M', 'S']"
22aJ1884_bofrtwo0_sm,8,cardigan,2,2.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,boho,cold,"['S', 'M']"
22kJ1884_bofrtwo0_sm,8,cardigan,2,2.2,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,two,freetime,0,smooth,boho,cold,"['M', 'S']"
22acJ1884_bofrtwo0_sm,8,cardigan,2,2.2,FRIOS/INVIERNO,grey,GRIS,True,N,ac,H,two,freetime,0,smooth,boho,cold,"['M', 'S']"
22bJ1884_bofrtwo0_sm,8,cardigan,2,2.2,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,two,freetime,0,smooth,boho,cold,"['M', 'S']"
11yP1591_cawotwo1_sm,8,pant,1,1.1,FRIOS/INVIERNO,garnet,ROJO,True,N,y,C,two,work,1,smooth,casual,cold_season,"['M', 'S', 'XL', 'XS', 'L']"
11iP1591_cawotwo1_sm,8,pant,1,1.1,CALIDOS/VERANO,camel,MARRÓN,True,N,i,B,two,work,1,smooth,casual,cold_season,"['L', 'M', 'S', 'XL', 'XS']"
11hP1591_cawotwo1_sm,8,pant,1,1.1,FRIOS/INVIERNO,green_dark,VERDE,True,N,h,G,two,work,1,smooth,casual,cold_season,"['L', 'M', 'S', 'XL', 'XS']"
11gM619_cafrtwo1_sm,8,jeans,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,freetime,1,smooth,casual,cold_season,"['M', 'L', 'S', 'XL', 'XS']"
11gM362_clwofou0_ch,8,jeans,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,four,work,0,checked,classic,cold,"['M', 'XL', 'XS', 'S', 'L']"
11hF1138_stfrthr0_sm,8,skirt,1,1.1,FRIOS/INVIERNO,green_dark,VERDE,True,FR,h,G,three,freetime,0,smooth,street,cold_season,"['M', 'L', 'S', 'XL', 'XS']"
11aF1138_stfrthr0_sm,8,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,freetime,0,smooth,street,cold_season,"['S', 'XL', 'XS', 'M', 'L']"
32hB484_bofrtwon_sm,9,bag,3,3.2,FRIOS/INVIERNO,green_dark,VERDE,True,N,h,G,two,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32lB484_bofrtwon_sm,9,bag,3,3.2,FRIOS/INVIERNO,brown,MARRÓN,True,N,l,B,two,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32gB484_bofrtwon_sm,9,bag,3,3.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32aB484_bofrtwon_sm,9,bag,3,3.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32lB485_bofrtwon_sm,8,bag,3,3.2,FRIOS/INVIERNO,brown,MARRÓN,True,N,l,B,two,freetime,no_especificado,smooth,boho,cold_season,['UNQ']
11kP1838_stfrtwo0_sm,9,pant,1,1.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,two,freetime,0,smooth,street,warm_season,"['XXL', 'XXXL', 'XL', 'L', 'M', 'XS', 'S']"
22nX129_cafrtwo0_ho,9,sweatshirt,2,2.2,CALIDOS/VERANO,white,BLANCO,True,IR,n,E,two,freetime,0,horizontal_stripes,casual,cold,"['M', 'XL', 'XXL', 'S', 'XS', 'L']"
31gK885_cawotwo0_sm,9,parka,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,work,0,smooth,casual,cold_season,"['XL', 'M', 'L', 'XS', 'S']"
31aK885_cawotwo0_sm,9,parka,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,0,smooth,casual,cold_season,"['L', 'XL', 'M', 'S', 'XS']"
31apK885_cawotwo0_sm,9,parka,3,3.1,FRIOS/INVIERNO,brick,MARRÓN,True,N,ap,B,two,work,0,smooth,casual,cold_season,"['M', 'S', 'XS', 'XL', 'L']"
31kK885_cawotwo0_sm,9,parka,3,3.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,two,work,0,smooth,casual,cold_season,"['L', 'XS', 'XL', 'M', 'S']"
11ajM618_stwotwo0_sm,9,jeans,1,1.1,CALIDOS/VERANO,coral,ROJO,True,IR,aj,C,two,work,0,smooth,street,warm_season,"['S', 'M', 'XL', 'XXL', 'L']"
11lP2251_clwothr0_sm,9,pant,1,1.1,FRIOS/INVIERNO,brown,MARRÓN,True,N,l,B,three,work,0,smooth,classic,warm_season,"['S', 'L', 'M']"
11gP2251_clwothr0_sm,9,pant,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,work,0,smooth,classic,warm_season,"['S', 'L', 'M']"
21apT2289_bowotwo0_sm,9,top,2,2.1,FRIOS/INVIERNO,brick,MARRÓN,True,N,ap,B,two,work,0,smooth,boho,warm,"['M', 'S', 'L']"
11hM408_stfrthr0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,green_dark,VERDE,True,IR,h,G,three,freetime,0,smooth,street,cold_season,"['XL', 'S', 'M', 'L', 'XS']"
11gM408_stfrthr0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,three,freetime,0,smooth,street,cold_season,"['XS', 'L', 'M', 'XL', 'S']"
11aM408_stfrthr0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,three,freetime,0,smooth,street,cold_season,"['L', 'M', 'S', 'XL', 'XS']"
22gJ1907_bofrtwo0_sm,9,cardigan,2,2.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,0,smooth,boho,cold_season,"['M', 'XXL', 'S', 'L', 'XS', 'XL']"
22aJ1907_bofrtwo0_sm,9,cardigan,2,2.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,boho,cold_season,"['S', 'L', 'M', 'XL', 'XS', 'XXL']"
22xJ1907_bofrtwo0_sm,9,cardigan,2,2.2,CALIDOS/VERANO,green_light,VERDE,True,N,x,G,two,freetime,0,smooth,boho,cold_season,"['XL', 'XXL', 'M', 'S', 'L', 'XS']"
21jC1073_bofrtwo0_bo,7,t-shirt,2,2.1,FRIOS/INVIERNO,gray_light,GRIS,True,IR,j,H,two,freetime,0,bodoque,boho,warm_season,"['XS', 'S', 'XL', 'L', 'M']"
22gJ1476_clfrthr0_sm,8,cardigan,2,2.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,smooth,classic,cold_season,"['M', 'L', 'S', 'XS']"
22bJ1476_clfrthr0_sm,8,cardigan,2,2.2,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,three,freetime,0,smooth,classic,cold_season,"['M', 'L', 'XS', 'S']"
11aF1262_clwothr0_sm,8,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,work,0,smooth,classic,cold_season,"['L', 'M', 'XS', 'S']"
11aP1956_miwothr0_sm,9,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,smooth,minimal,cold_season,"['XXL', 'XL', 'L', 'XXXL']"
21oS2988_bowothr0_fl,9,shirt,2,2.1,CALIDOS/VERANO,green,VERDE,True,FR,o,G,three,work,0,floral,boho,warm_season,"['L', 'S', 'M']"
11wF1592_bofrthr0_fl,9,skirt,1,1.1,CALIDOS/VERANO,salmon,ROSA,True,FR,w,I,three,freetime,0,floral,boho,warm,"['S', 'M', 'L']"
31bK504_cafrthr0_sm,7,parka,3,3.1,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,three,freetime,0,smooth,casual,cold_season,"['L', 'M', 'XL', 'XS', 'S']"
31gK504_cafrthr0_sm,7,parka,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,smooth,casual,cold_season,"['L', 'M', 'S', 'XL', 'XS']"
21anS1338_clwothr0_fl,7,shirt,2,2.1,FRIOS/INVIERNO,blue_klein,AZUL,True,FR,an,F,three,work,0,floral,classic,warm_season,"['L', 'M', 'S', 'XXL', 'XL', 'XS']"
11oP1493_bofrthr0_sm,7,pant,1,1.1,CALIDOS/VERANO,green,VERDE,True,N,o,G,three,freetime,0,smooth,boho,warm_season,"['S', 'M', 'L']"
11gP1493_bofrthr0_sm,7,pant,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,smooth,boho,warm_season,"['M', 'L', 'S']"
11aP1493_bofrthr0_sm,7,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,smooth,boho,warm_season,"['L', 'M', 'S']"
11aP1494_clfrthr0_sm,8,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,smooth,classic,warm,"['S', 'M', 'L']"
11cP1494_clfrthr0_sm,7,pant,1,1.1,FRIOS/INVIERNO,rust,MARRÓN,True,N,c,B,three,freetime,0,smooth,classic,warm,"['L', 'M', 'S']"
11hP1494_clfrthr0_sm,7,pant,1,1.1,FRIOS/INVIERNO,green_dark,VERDE,True,N,h,G,three,freetime,0,smooth,classic,warm,"['L', 'M', 'S']"
22anJ1289_bofrtwo0_sm,7,sweater,2,2.2,FRIOS/INVIERNO,blue_klein,AZUL,True,N,an,F,two,freetime,0,smooth,boho,warm_season,"['L', 'M', 'S']"
22aJ1289_bofrtwo0_sm,7,sweater,2,2.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,boho,warm_season,"['S', 'M']"
22vJ1289_bofrtwo0_sm,7,sweater,2,2.2,CALIDOS/VERANO,crimson,ROJO,True,N,v,C,two,freetime,0,smooth,boho,warm_season,"['M', 'S']"
22fJ1289_bofrtwo0_sm,7,sweater,2,2.2,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,two,freetime,0,smooth,boho,warm_season,"['L', 'M', 'S']"
21aT1243_clfrtwo0_sm,7,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,classic,warm,"['S', 'L', 'M']"
12gD1485_bowothr0_sm,7,dress,1,1.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,work,0,smooth,boho,warm_season,"['L', 'M', 'XL', 'XXXL', 'X4XL', 'XXL']"
32lB402_bofrthrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,brown,MARRÓN,True,N,l,B,three,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32qB402_bofrthrn_sm,7,bag,3,3.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,three,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32lB401_bofrthrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,brown,MARRÓN,True,N,l,B,three,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32qB401_bofrthrn_sm,7,bag,3,3.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,three,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
21aS2527_bowotwo0_fl,8,shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,two,work,0,floral,boho,warm_season,"['S', 'L', 'M']"
21bS2527_bowotwo0_fl,8,shirt,2,2.1,CALIDOS/VERANO,beige,MARRÓN,True,FR,b,B,two,work,0,floral,boho,warm_season,"['L', 'M', 'S']"
21cC2123_bowothr0_sh,8,t-shirt,2,2.1,FRIOS/INVIERNO,rust,MARRÓN,True,IR,c,B,three,work,0,sheets,boho,warm_season,"['M', 'S', 'XL', 'XXL', 'XXXL', 'L']"
22fJ1546_cafrtwo0_sm,8,sweater,2,2.2,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,two,freetime,0,smooth,casual,cold,"['L', 'M', 'S']"
12rD1806_cafrtwo0_ho,8,dress,1,1.2,CALIDOS/VERANO,pink,ROSA,True,N,r,I,two,freetime,0,horizontal_stripes,casual,cold,"['XXXL', 'XL']"
12acD1806_cafrtwo0_ho,8,dress,1,1.2,FRIOS/INVIERNO,grey,GRIS,True,N,ac,H,two,freetime,0,horizontal_stripes,casual,cold,"['XL', 'XXXL']"
21aT1991_bofrthr0_mi,8,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,miniprint,boho,warm,"['X4XL', 'XL', 'XXL', 'XXXL']"
21fS2559_clwotwo0_sm,8,shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,FR,f,E,two,work,0,smooth,classic,cold_season,"['M', 'XS', 'L', 'S']"
21aS2559_clwotwo0_sm,8,shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,two,work,0,smooth,classic,cold_season,"['S', 'XS', 'L', 'M']"
21gS2559_clwotwo0_sm,8,shirt,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,two,work,0,smooth,classic,cold_season,"['M', 'L', 'S', 'XS']"
21rT2163_bowothr0_re,9,top,2,2.1,CALIDOS/VERANO,pink,ROSA,True,N,r,I,three,work,0,retro,boho,warm,"['M', 'S', 'L']"
21pC984_cafrthr0_sm,7,t-shirt,2,2.1,FRIOS/INVIERNO,grey_dark,GRIS,True,IR,p,H,three,freetime,0,smooth,casual,warm,"['S', 'L', 'M', 'XS']"
21xC984_cafrthr0_sm,7,t-shirt,2,2.1,CALIDOS/VERANO,green_light,VERDE,True,IR,x,G,three,freetime,0,smooth,casual,warm,"['L', 'M', 'XS', 'S']"
32lB405_bofrthrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,brown,MARRÓN,True,N,l,B,three,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32qB405_bofrthrn_sm,7,bag,3,3.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,three,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32adB397_cafrthrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,brown_light,MARRÓN,True,N,ad,B,three,freetime,no_especificado,smooth,casual,warm,['UNQ']
32cB397_cafrthrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,rust,MARRÓN,True,N,c,B,three,freetime,no_especificado,smooth,casual,warm,['UNQ']
32qB397_cafrthrn_sm,7,bag,3,3.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,three,freetime,no_especificado,smooth,casual,warm,['UNQ']
32adB395_bowothrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,brown_light,MARRÓN,True,N,ad,B,three,work,no_especificado,smooth,boho,warm_season,['UNQ']
32cB395_bowothrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,rust,MARRÓN,True,N,c,B,three,work,no_especificado,smooth,boho,warm_season,['UNQ']
32qB395_bowothrn_sm,7,bag,3,3.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,three,work,no_especificado,smooth,boho,warm_season,['UNQ']
31iK902_bofrtwo0_sm,9,jacket,3,3.1,CALIDOS/VERANO,camel,MARRÓN,True,N,i,B,two,freetime,0,smooth,boho,cold_season,"['XXL', 'XS', 'XL', 'L', 'S', 'M']"
32qB404_bofrthrn_sm,7,bag,3,3.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,three,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32lB404_bofrthrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,brown,MARRÓN,True,N,l,B,three,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32qB394_cafrtwon_sm,7,bag,3,3.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,two,freetime,no_especificado,smooth,casual,warm,['UNQ']
32cB394_cafrtwon_sm,7,bag,3,3.2,FRIOS/INVIERNO,rust,MARRÓN,True,N,c,B,two,freetime,no_especificado,smooth,casual,warm,['UNQ']
32adB394_cafrtwon_sm,7,bag,3,3.2,FRIOS/INVIERNO,brown_light,MARRÓN,True,N,ad,B,two,freetime,no_especificado,smooth,casual,warm,['UNQ']
32wQ303_stfrthrn_an,7,scarf,3,3.2,CALIDOS/VERANO,salmon,ROSA,True,FR,w,I,three,freetime,no_especificado,animal_print,street,warm_season,['UNQ']
22acJ1578_cafrtwo0_tw,8,cardigan,2,2.2,FRIOS/INVIERNO,grey,GRIS,True,N,ac,H,two,freetime,0,two_tone,casual,cold,"['L', 'S', 'XL', 'M']"
11gP2046_clwotwo0_ch,8,pant,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,work,0,checked,classic,cold,"['M', 'S', 'XS', 'XL', 'L']"
21fS2577_bowothr0_mi,8,shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,FR,f,E,three,work,0,miniprint,boho,warm_season,"['L', 'M', 'S', 'XL']"
21pC1457_bofrthr0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,grey_dark,GRIS,True,IR,p,H,three,freetime,0,smooth,boho,cold,"['M', 'XL', 'L', 'S', 'XS']"
22alJ1808_cawotwo0_sm,9,sweater,2,2.2,CALIDOS/VERANO,blue_turquoise,AZUL,True,N,al,F,two,work,0,smooth,casual,cold_season,"['L', 'S', 'M', 'XL', 'XXL', 'XS']"
22wJ1808_cawotwo0_sm,9,sweater,2,2.2,CALIDOS/VERANO,salmon,ROSA,True,N,w,I,two,work,0,smooth,casual,cold_season,"['XS', 'XXL', 'XL', 'L', 'M', 'S']"
12anD2046_clfrtwo0_sm,9,dress,1,1.2,FRIOS/INVIERNO,blue_klein,AZUL,True,N,an,F,two,freetime,0,smooth,classic,warm,"['L', 'S', 'XL', 'XXL', 'XS', 'M']"
12sD2046_clfrtwo0_sm,9,dress,1,1.2,CALIDOS/VERANO,blue_light,AZUL,True,N,s,F,two,freetime,0,smooth,classic,warm,"['XXL', 'S', 'M', 'L', 'XS', 'XL']"
12aD2046_clfrtwo0_sm,9,dress,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,classic,warm,"['M', 'L', 'S', 'XL', 'XXL', 'XS']"
31kK881_cafrtwo0_sm,9,parka,3,3.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,two,freetime,0,smooth,casual,cold_season,"['XXXL', 'XXL', 'X4XL']"
31gK1129_bofrthr0_tr,9,jacket,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,tropical,boho,warm_season,"['L', 'S', 'M']"
31hK1129_bofrthr0_tr,9,jacket,3,3.1,FRIOS/INVIERNO,green_dark,VERDE,True,N,h,G,three,freetime,0,tropical,boho,warm_season,"['S', 'M', 'L']"
12qD1694_bofrthr0_pr,7,dress,1,1.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,three,freetime,0,printed,boho,warm,"['L', 'X4XL', 'XL', 'XXL', 'XXXL']"
21tT1145_bofrthr0_fl,7,top,2,2.1,FRIOS/INVIERNO,blue,AZUL,True,N,t,F,three,freetime,0,floral,boho,warm,"['X4XL', 'XL', 'XXXL', 'L', 'XXL']"
11aP1419_bowothr0_fl,7,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,floral,boho,warm,"['L', 'XL', 'XXXL', 'X4XL', 'XXL']"
32aB387_cawothrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,no_especificado,smooth,casual,warm_season,['UNQ']
32dB387_cawothrn_sm,7,bag,3,3.2,CALIDOS/VERANO,red,ROJO,True,N,d,C,three,work,no_especificado,smooth,casual,warm_season,['UNQ']
32aB386_cafrthrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,no_especificado,smooth,casual,warm_season,['UNQ']
32dB386_cafrthrn_sm,7,bag,3,3.2,CALIDOS/VERANO,red,ROJO,True,N,d,C,three,freetime,no_especificado,smooth,casual,warm_season,['UNQ']
32aB393_bofrthrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32dB393_bofrthrn_sm,7,bag,3,3.2,CALIDOS/VERANO,red,ROJO,True,N,d,C,three,freetime,no_especificado,smooth,boho,warm_season,['UNQ']
32dB391_cafrthrn_sm,7,bag,3,3.2,CALIDOS/VERANO,red,ROJO,True,N,d,C,three,freetime,no_especificado,smooth,casual,warm_season,['UNQ']
32aB391_cafrthrn_sm,7,bag,3,3.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,no_especificado,smooth,casual,warm_season,['UNQ']
21nS2581_bowothr0_sm,8,shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,False,FR,n,E,three,work,0,smooth,boho,warm_season,"['S', 'L', 'M']"
21wS2581_bowothr0_sm,8,shirt,2,2.1,CALIDOS/VERANO,salmon,ROSA,True,FR,w,I,three,work,0,smooth,boho,warm_season,"['M', 'L', 'S']"
11acM649_cawothr0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,grey,GRIS,True,IR,ac,H,three,work,0,smooth,casual,cold,"['L', 'M', 'S', 'XL', 'XS']"
12aD2289_clwothr0_po,8,dress,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,polka_dot,classic,cold,"['L', 'M', 'S', 'XS']"
21sC2013_cafrtwo0_ho,9,t-shirt,2,2.1,CALIDOS/VERANO,blue_light,AZUL,True,IR,s,F,two,freetime,0,horizontal_stripes,casual,cold_season,"['S', 'L', 'XS', 'XL', 'M']"
21bC2013_cafrtwo0_ho,9,t-shirt,2,2.1,CALIDOS/VERANO,beige,MARRÓN,True,IR,b,B,two,freetime,0,horizontal_stripes,casual,cold_season,"['S', 'L', 'XL', 'M', 'XS']"
